mod_id,author_id
2638973212,18151
1662695199,21120
1769209766,4534
2861922035,2329
2104389255,1122
2832739287,19121
2201809616,18237
2201809616,16082
1272073212,17898
2519111176,1218
2554912783,9402
2862151909,7925
1504814714,20314
1700981802,13073
1700981802,1505
2015220926,19874
2874384722,17249
2153851780,4691
2153851780,15585
1847564898,1373
2165996463,15370
2165996463,14952
1287402890,14792
1765092385,17765
701774853,10732
2397757182,20942
2721677515,20321
698748356,16282
698748356,20713
2378146580,12809
2774847650,4569
1402448262,6127
1564033942,4186
2719798636,20901
1751139310,14660
2600525389,15806
2105485151,20454
2062611064,151
1663328690,7900
2403175421,3712
2403175421,4284
2403175421,4592
2403175421,9980
2790721065,4255
807402190,1475
2306085645,20307
2832497961,11834
1960339336,13629
1960339336,14100
2258424227,17722
1425304876,7949
713376636,4658
2189551994,10587
743894458,10981
1684413889,9299
765416145,294
826774572,14752
1902250520,7079
944637401,14090
1318866906,15008
1599933852,15749
2870274791,20419
2771628064,7389
2798930115,20279
2869564092,13780
1676227086,18683
2829544627,3203
1502393662,3382
1426872681,17492
2833190616,4401
2826603870,79
2826603870,2090
2826603870,8884
2826603870,7147
2826603870,11014
2826603870,11273
1207490905,17826
1196258806,20792
2052500160,5413
2052500160,5882
2052500160,19309
1371140889,2785
2592076679,8071
1746122912,13628
823254673,15598
1514906144,17210
1514906144,14183
2406522046,15400
2150263366,6226
1118952000,12966
2169171132,11161
1710376824,3938
1457177627,2304
839450929,15880
1504265894,11710
1504265894,1135
2868085985,17515
701505464,11594
2676442511,11473
1422190791,14060
2691063565,1229
2021569262,1187
1753341080,17230
2011293425,974
716524983,3381
1880469718,14573
2526320218,21083
847163338,1187
721482027,15086
2289065124,7596
2551769594,11617
1523541890,2157
1523541890,6056
1233066589,9198
1455968371,20667
869760626,3859
2208230652,2694
2547894010,11478
1702171620,6542
1682752979,11960
2175325180,7648
1333357966,5057
2801060532,20343
1336926281,17150
1371752472,11590
1702961940,18616
708348242,7332
972305045,6000
2836785837,2856
2686017327,7491
2009312261,8735
2806684401,19233
2535794585,20662
1937360056,20620
2359466140,11904
2359466140,5648
2572609195,18163
2071722344,19213
2870112831,2617
2175716531,3427
1284366566,12439
2660953230,18749
2650373196,10252
1508706423,4405
1508706423,5600
1389850996,3206
1412107759,4662
2577818768,4274
2816692207,7234
927552339,16111
970491315,20724
1296211481,5792
1408072379,8789
2827512330,9976
917048508,3838
2822016230,8199
1408988865,2414
1856954947,12949
1896272696,9136
2229206742,4212
2697641248,15950
2503015079,16183
1321489564,4037
1893233772,12743
2848438078,20032
2592354040,14578
1782519707,11738
1397606201,14589
2783230414,7066
2212664054,14366
2373210114,13842
1618449963,16222
1575036221,3474
1500961201,4698
2813589313,18938
1428858137,5078
2538789570,11733
1847670549,17235
2859046802,7481
2420634514,12855
1158225251,1512
1519381888,7946
1918871274,8316
863081829,9802
846110547,3973
2115918796,8871
1318742433,7135
2199584967,17617
884157538,7591
2789827392,15208
2812943697,9307
1571632165,915
765264267,15727
720927655,6411
2553299719,7997
2019176206,13732
1791309015,9449
1677599643,4033
1739083803,11363
2882325516,12138
2292815778,20306
2292815778,20928
2292815778,7503
919685005,5668
1482265053,6322
1104695473,12604
1743182798,4792
1535685129,17877
1706145003,1738
754848620,20763
754848620,15946
700269927,15256
950921889,9723
1606686181,9394
2798491339,8773
1618900415,9399
1680926832,16814
1253070856,20524
2733440989,446
2554722220,18790
2554722220,4154
950381020,20994
2846505896,1646
1586132833,2246
2036108958,440
1489173350,14340
1161851877,6514
1161851877,13817
2480717273,10016
913229980,8249
1847670300,17235
2678970310,15766
2678970310,2893
1318188763,4486
1612984975,17888
1425058885,1447
962479217,5137
2876933669,16591
1794720171,3413
1639202098,16078
2470520050,16904
2253863980,12678
1842806990,517
2350512183,8670
2167311706,8207
2104131184,16056
2255334802,4024
1777553919,7453
2826971483,12953
1753899782,10011
1475100324,3120
2866970353,4669
1486386828,3316
704002655,10732
2796250939,18798
1352623960,12822
2177423763,1977
2808846280,6267
1990014583,13233
1371745139,8272
765519389,13266
832398441,13861
2562395253,3752
2551424897,15021
2261773439,10592
732619351,1893
2464513628,1647
936490020,13872
1118349120,2242
1615637129,929
1430631188,8636
2536168037,19635
2625054812,5029
1087145586,15137
2189142351,17079
1280112978,4632
1756178687,18116
2822407297,12183
2008805309,13769
1239339484,20892
2509475230,7700
2799353210,17033
947459516,20712
1833196554,5984
830611085,17680
2401171006,8916
2793774544,16891
1576851571,1397
2737877858,6929
1370698400,20525
2825988343,17667
2216817793,16065
2201643338,8299
1835415802,20479
2684341890,6035
2874049345,4117
2806706503,13858
1366127335,5206
1687445975,517
2626959049,2766
2007959037,10354
1956214469,21121
1607351615,15407
2664124491,5327
2664124491,6287
2664124491,4016
1299397026,20460
2574833910,9587
2574833910,8876
1913205934,20128
2341082008,3769
738401204,5410
2670257540,8603
2161078150,649
1081495750,8701
2197172689,4105
2357645122,18403
1320734459,4291
2823343662,8833
1924194394,3341
1746071130,7561
1352918469,2926
2193382134,17079
909673634,3327
1373747806,12623
1373747806,10658
871749238,4760
1090667601,14513
2669073544,768
1509426166,15635
2880618261,5728
698881817,17132
1871645978,5563
2130655579,12536
1415424989,16222
832693435,12832
1064811816,13146
1618846680,7143
2466004087,11307
2727896418,16160
2574915789,4979
2215076740,14661
2215076740,11253
2492155862,7050
1825896254,17539
1798455137,16994
2183074572,3304
2842798403,6920
2658500829,9463
1464617181,2774
1884369790,1437
1518362387,11486
739731837,6588
904861793,19469
1506022858,19952
2539890863,2242
1670689526,20304
1902461572,1349
1737536885,14268
1629881739,20518
1659567660,13713
2876904072,9495
1493842705,13477
1896167235,7959
1369906779,17699
2084655166,13653
709979787,12616
794476097,2878
2143796933,13709
2143796933,1872
2143796933,8773
2550207298,20323
2464521835,5213
1669334682,1702
2039397752,6733
2284157649,7648
1278152133,6396
2184559976,5174
2812072494,4401
2280235292,11906
703628930,6127
2820469328,20507
2820469328,11393
2820469328,7229
1670069573,4254
2614568620,3174
2378833521,1468
1275420478,19643
837035005,12958
2313159861,9100
2819726554,14641
846681327,1187
1197082238,20609
1123842671,14456
786868637,19199
1894733650,1267
1894733650,10763
1440129350,13446
1994794340,8861
2168552316,13365
2874226870,15523
2875504853,3132
1341563520,4997
2860339978,7498
1087374463,13859
2369625244,14138
2743647064,7923
1776375358,450
2713983264,15306
2676461705,7107
2486435101,19825
2776867263,8365
1561607923,20087
1196027366,2369
2383270560,8797
1790587073,3413
2805307479,13133
1734633933,15687
1862260970,17815
1592191159,648
2292636709,3251
1716759284,11827
1688226655,18616
2644757496,11295
2526617523,5870
1358488560,1254
1408682791,12902
2059152477,2593
2059152477,6987
1752778905,18595
1609149937,14424
2251001951,15410
948067495,7997
2796907937,7219
2796907937,2450
938072799,16071
1641075446,7760
2859896992,7033
2871330237,9614
2869386989,4167
2817630834,3999
1417816495,12049
1753601526,6122
1135305383,10371
1591188217,4733
2856348674,19684
716663052,5387
1377920223,10700
1129746972,19544
1129746972,1262
1129746972,1438
1541577282,7194
699445377,10754
2175144983,15197
1332376787,15620
1350040151,20436
1350040151,3737
701722159,14378
745330763,13752
879928100,15942
2111033146,620
1645076448,7082
2648615589,14599
2263757723,6289
1535629287,13740
1535629287,5479
1535629287,7176
2568021714,8671
865990014,4128
1568428229,8845
2652987307,18557
2830291132,19185
2876852086,2128
1180800954,8543
1992181359,3558
2575971816,20011
1853370022,14042
2115895885,16245
1931465869,9534
1931465869,2552
961431230,12657
2794150818,11388
2652203721,1597
1867774596,15573
1440897473,17920
1791559573,17209
1559572561,15761
2374748925,11533
2565797402,5131
2554535002,4811
1622848718,3455
879241149,19868
2779814855,20843
2779814855,20353
2694282206,1207
1855606611,19663
1260028785,7119
2824909360,13352
2081499468,5495
2081499468,4551
1568276724,13884
2824006795,20827
875940202,9071
2759643458,7146
1882282170,2241
1840631866,13402
2211297943,8543
2741764995,9510
2438863239,17392
2438863239,3602
1485939727,13417
1485939727,5346
1369793586,20436
1369793586,3737
2241364437,3541
2241364437,9751
2241364437,19902
815521907,15162
2805914360,18649
2728466193,16305
1543898884,15281
931436299,19240
2804041271,6222
1770183067,2172
1532650021,4276
1260840588,2119
2690421345,18240
1784834500,17280
786573660,1478
1557107287,6122
2710231695,4376
2628751798,15996
1440706636,12286
1314293129,3506
2860584311,17223
2635468789,165
1737146037,13209
1719797279,9136
915847495,10105
1617741175,14438
2471979381,11386
1390455648,2988
2655134609,6117
1958144478,5405
1958144478,13550
1958144478,17545
1646866651,20202
2334559487,4555
2334559487,10635
1365193429,17770
1756425710,8030
1368451814,1018
748970320,7801
2223664668,16472
1102932387,11792
2160096416,14889
769114726,5424
1249559190,7210
2145564938,15351
2055098785,16982
1253343291,18117
2132895840,8291
782904754,1187
1465709906,4638
703974480,13750
1548524901,7166
2591179484,16726
879791407,13854
1670168040,8112
1874371679,10478
1579840829,10130
2623593548,1021
1449706104,10580
2657255953,2257
2484287895,17432
2785365676,4292
1896964683,19182
2813777510,7615
1987285284,13771
1176852112,14304
1176852112,6054
1176852112,14681
764237153,14895
1373141253,17492
2786982747,9315
2007977148,11863
1258698551,7000
1741319337,9468
1973563055,1972
2055939447,8797
1780319419,10740
2307166106,253
1757231423,4633
1342662565,19451
1921794841,14300
1652770136,11231
2810448382,9786
1430249909,9906
1430249909,11455
2819624976,2909
1436016914,16857
2665591321,14438
2812015256,20244
1205056032,3420
1513912989,15778
1700593929,16967
913857254,7868
2059012878,14185
1579918747,8244
1747457473,6176
1752545371,6584
2457971649,18378
779523805,14156
779523805,9367
1503511282,12313
1941585104,6096
2882252206,7448
2281350437,9703
1092299128,2036
2692807456,420
2065810343,18017
2332020895,17705
2590975096,9720
2145673495,13676
1302180639,2796
1302180639,2444
1577289769,1747
1855809612,6405
2879706938,17521
1351949132,1844
2873581676,15947
1146616696,5796
1697233862,6515
1674892406,7027
753332691,11846
2123154677,8474
1431508866,4235
1424859984,2886
1892511702,4251
2489319053,9808
2507123374,20097
2536240576,7881
1445010605,11869
2755901340,9935
1593446845,17015
1734732288,19456
1593708778,4897
2625432526,2567
1685023320,2375
1602693133,918
1080017656,20317
1726423275,1573
1579083078,7418
1579083078,14305
1579083078,9371
2786300407,2536
1516869913,18766
2232145712,16729
2216208019,16920
2473526704,6480
2363952939,19862
2363952939,15082
924751374,10523
1700506219,4082
1344364652,16191
2839857574,15950
825744231,6706
1731515854,16495
1678686159,13480
1689360351,14060
1689360351,3019
2834183072,1721
883311882,11079
2757124696,2284
2807493079,13841
2681902419,13033
883395756,13713
2092155845,14527
1281083557,2206
749219661,11036
2708273857,21117
1668607199,17903
2876819303,278
805670999,7622
805670999,9949
2790249264,223
2790249264,10479
2838358388,15959
1423681178,5237
2630898032,3060
2632791580,7597
2239827905,1038
2836358452,1639
2211973097,11209
2673960518,16443
805002274,8076
2491950533,6458
2841088992,13947
1423468182,20073
2319455952,11553
1829869837,6906
1111933852,12823
2052464519,14744
2778547137,19723
1883877754,5088
1722436907,8124
737590167,1992
1705164834,12963
1932590307,19824
2784350410,8699
2274181657,500
2166786054,14256
1254235813,6396
1337885118,7463
1164316558,11927
2391742483,7467
1277358675,8273
1595320739,5919
2513776202,17058
1358279197,2387
1358279197,5080
1340008061,20732
1791821386,8030
1398061400,15558
841121450,12383
2820476442,16508
1306762317,10913
2435006164,16772
1678939609,1152
2813583472,6086
2574663451,1368
1281352127,17571
1418332542,15916
1554741622,13846
1852163517,9551
1484371838,5625
1449213745,941
1673969809,20766
1082956120,17977
1696446218,20097
947287152,20471
1863178508,6812
1863178508,4890
2782287122,11994
2452774366,13028
1641334641,12116
2585417544,11904
2585417544,7912
2585417544,10547
2585417544,7631
768193189,4409
2598107763,9406
2614206436,9594
826384821,15933
1384727771,2475
1772232001,13963
2038658654,14916
883395620,13713
958041600,14558
2198869249,14135
2803847442,8625
2844930340,2385
820550201,5601
1430416497,9856
1699466228,11173
1699466228,12119
1699466228,2283
2847649978,21024
2077657444,11351
881097654,10364
1940314526,6988
2814377188,1609
745624279,2868
1592641282,10843
2512187609,10790
2388133739,17742
2615098621,18112
699269875,17425
2855858324,15615
1500261133,13846
2782044683,8955
1670141080,10044
1705171220,12963
1828910742,4489
1514500239,11987
1564610259,2795
1564610259,14274
1120079212,11581
1349296503,3814
1648098385,17448
1453286277,6574
1745362192,16931
1615234212,8395
839964400,17004
1910279311,18193
2872652734,8417
1380627270,15005
1757766719,5297
1145477692,11133
1145477692,9851
2597097435,2255
2228848505,7147
1312066964,16509
2495485886,10680
2389874945,3557
1800499362,9562
2577732223,18908
2586363499,3244
2219320249,8894
1740415761,13251
1740415761,5847
1740415761,13479
1602159317,10088
1209808521,7651
1343585393,11188
2024024639,142
1879615328,232
2239727372,17596
1660674671,11796
1871984727,12646
1570594091,3267
2841597028,394
1304161425,19328
2665550837,12527
846753335,1659
2059487109,5752
2749596614,6500
2822473438,15877
2057754515,2592
1139557010,5796
2841428045,12019
2841428045,4780
2841428045,6280
788740566,6692
2164479521,8512
1213319843,3904
1503327175,3486
2306898887,1481
1423469829,5173
2811452154,16674
1550113045,19196
2561839972,19531
2284812838,9284
2638890022,10839
1217886501,14655
770408862,9588
1085273376,3154
2155587039,7447
1116586063,5678
1578522810,11392
1706724087,2927
1236822535,14729
1147323533,9487
2475271361,18822
2475271361,18163
926873802,368
1174493305,8364
2204438750,17160
704404633,1247
2817291252,20356
1090414607,6799
1416908039,2475
2100556415,1488
1554500622,19263
2778449425,6297
1344653245,15432
1088982752,13343
933261804,9071
2581208651,20011
1795093766,10228
1355258996,16227
1351535201,14289
1389446540,738
2562924581,14631
2706747023,5625
2248362879,14932
1318445069,16897
2852711257,14370
2191105412,21040
2811192226,4584
712834576,911
1747956837,7640
2727217379,9935
1173841646,16314
1324821841,20457
1549199898,16222
2660937695,11966
2192040412,17079
1293076088,15764
1902534165,8629
2674694252,12941
817506285,18630
1822711789,1031
2294760031,19433
2283893172,14057
2662150303,18628
1363911046,19500
2872238078,14444
2608507445,6715
1670415794,14413
1673665097,17231
2861277546,10730
916308285,20317
1130483344,18346
2144412141,12563
736831982,13750
2505606155,4376
2632024080,2808
2572348701,19881
1546771898,16038
1337654881,20599
1555938559,19712
2228749832,19554
1780529520,4342
2748194545,16124
816868058,2461
944868177,1608
1769943361,7095
1593629547,12202
2820181991,1467
1994336055,460
2530144954,10134
1743999057,13568
834542757,20721
1324747275,16168
2781145585,14887
1370033011,16922
1546402358,8709
2849182272,20032
1801935862,16636
943491372,17693
2106561822,14155
2868603810,20356
2870508543,1471
1619217803,11883
911721630,3112
1832270347,741
699303192,18093
2518485269,7321
1982162246,5834
2157994862,11613
1837328408,429
1583025049,13528
2867178639,13254
2742735374,11221
2782176202,18047
1893295362,16468
2693171816,20275
1320743961,4291
932481689,8446
1145607266,19759
893253016,10841
2755037496,21029
2845972500,10298
1089881212,12754
2377471807,5086
2699213074,18935
1686378668,1152
2820073691,11513
2215284396,11869
1691020099,16967
2722295578,1597
2831748731,9994
2831748731,6749
2831748731,2099
2831748731,25
2831748731,14543
2831748731,14139
1234136340,4549
1149765736,15916
1373087475,17492
1616819398,17484
1827566068,491
2878989534,10691
1785220141,8961
1569063551,14125
897344700,17948
2780733112,20923
876343260,8027
2438261244,16861
2510312416,416
2001011558,3387
1621141391,17570
2134467885,18090
2749364147,18331
927164225,5885
1719394045,8687
861862394,19138
2236049495,3905
2212598677,17141
2658325826,10172
1973637145,5317
2847213758,4294
2441207604,2622
2156884551,1455
1353270183,9768
2450989939,1457
2450989939,12060
2234441036,9537
1825768697,23
1919612490,859
2734871852,1048
2489387165,16246
2872567606,506
1728880935,19019
1726739659,13545
2841954904,17037
2128895511,20118
2460107197,17284
883968367,13125
2130259000,9274
2130259000,2468
2130259000,20307
1786469093,17280
1688831940,6515
1016762610,2494
814378098,17828
2180765842,15967
2180765842,3195
816958826,14440
887802999,1919
1266298390,2475
1283642928,6852
1822742061,13760
2871619965,11270
2335306433,18149
1133741159,19422
1669797264,17013
1081346773,10665
1256404975,19109
1774705153,15002
2297693848,6267
2448856828,5426
1556233345,20870
2197599442,5508
2512325736,20930
1649272560,18311
748011623,18687
2769889652,5632
1300560050,15514
1343379015,12867
2765905264,18602
1549271240,20557
2715386416,2209
1438845969,889
1208215282,1292
2577770390,11490
1498191141,4694
2170283685,17928
1866864166,14778
2208421145,231
2642679215,12298
2824792639,1392
769006295,10514
1313575872,1988
1702601200,2927
2520122804,18667
2096742164,3854
2663197793,10025
2735346242,16686
1607905654,20590
1607905654,811
2787624978,18807
1422006040,11486
2090691402,1665
2387827766,4257
1163599199,11596
1667970144,15282
2407367225,8168
2279407933,8797
964181509,11572
926496680,10405
1155077808,14858
1155077808,42
1663627769,3798
2076490481,4876
2564200755,13255
2465257610,3090
1351768526,10095
833435158,15942
2699991095,17383
889655887,18070
1326410741,1743
2070101273,18623
2868108971,13834
2868108971,16308
1871650467,13236
1871650467,12022
1346974720,4620
2662861756,3865
1771016213,18714
2173788513,11676
2882143823,10419
1097275907,17619
2773826159,12704
2848438517,2887
2725705400,13878
2678388815,12031
1390052214,15274
1613046793,6939
2473354818,17760
2473354818,20913
1537960446,19498
1550834498,14681
1550834498,9665
2881490603,10336
711393393,17926
2874035458,16151
2779102645,2886
2311438305,11652
2805030997,7269
2805030997,6661
2680534407,9321
2794738125,13403
2732120981,825
709359262,6069
1387367570,6514
2134280112,620
801174884,3446
1710594727,19932
2599584257,11370
2190896245,15316
2287856112,15961
1237453210,2068
1364941418,9551
2363268320,3951
2707096359,2285
2707096359,14472
2082658899,16997
1665982997,6841
2882608114,1102
2674440945,2605
796858601,7334
2327973814,6184
1487136532,5281
1550043038,5392
1383607472,18826
901218141,5594
2880422651,5081
2518290018,18855
2083678954,6259
1238567833,4563
2687476003,7648
1469870066,5638
1878498336,11912
1872610871,2442
2850856818,7569
2876089982,7621
1538782525,14337
2676935946,226
1750322083,14967
779525794,16111
2342885007,9387
2393969868,6084
2393969868,15250
1727949167,11360
2095066437,385
2095066437,19050
1117758383,11535
2796927699,7744
1137493279,1878
2774256432,16585
1562389063,18934
1838221157,14175
1232252953,8571
2590394362,12435
2616544685,3350
1760959600,4099
1502027625,2386
1140370663,3713
1738229415,313
2819308052,499
1906356866,5174
1530696345,4796
1539956082,10458
2846386980,15020
1136329011,15870
2207062720,18967
950250653,12576
856052382,6856
2207119120,863
2305354813,17421
2346602655,20300
1575358764,8086
2851775610,5906
1432536789,11285
1730710164,4625
2812383292,9960
2223943421,2917
2223943421,5881
1965590329,12080
2777376987,7245
2510149965,5779
2676354347,9134
1945811692,9005
1146017225,13405
1652186978,14460
2698323839,1159
2228854123,7491
1195559871,6874
2510718702,2200
1735736154,19011
1401349802,5119
2740412924,7060
1708086054,6969
2222380981,10105
1672250693,5212
822137510,11527
2805826324,14447
1824400535,1986
1824400535,9838
823161186,12918
1176551823,2440
1625861654,19694
1224012362,9560
1537701509,4076
1800592602,3413
1656251521,20058
2634285908,8525
1459127713,15471
2746142516,17955
840655714,6892
1491076662,4213
1886270648,12080
731824796,5646
2606998283,19501
2167913119,7438
1490039596,4462
1490039596,3796
939661956,15824
2260953570,7426
1653850218,11560
2872148689,19809
2422770441,17542
829739420,20821
2673852322,2664
948622546,14820
1253193251,12875
2828235192,17737
2812931471,17037
2812931471,4737
2077486341,12684
1128329544,9388
1907743159,10783
704641735,5299
2311607998,2668
1332255152,12918
1435972701,9393
1348060891,10211
1681378221,14183
2666367950,10944
2640264583,12277
1459064635,15471
1136579771,15538
2362346758,12971
1224339933,8217
2779823644,18985
2779823644,12425
1287610241,13398
1853836344,13686
2787807225,5309
1351934203,19135
2172972581,13060
1527529336,2659
2309227095,21045
2812111147,1630
1135694824,18239
699045099,4090
2573326553,3535
1338959424,6026
2046274664,4342
2332872297,17705
2220514000,11600
811423261,11580
1324609964,10719
2843049750,15589
2800927337,7796
2065389460,11177
2786443117,20317
2682755348,2625
2593318938,19145
2057630919,12801
1625381122,5091
828873386,15647
962312136,15642
2588033863,10822
2608964861,4979
1484430116,13252
2793549511,14149
2116911736,3932
2784399113,14538
1258074794,19382
1235372004,3834
2812328041,1974
1314188875,10001
2596594604,19128
2237360485,17928
1890208889,5231
1607559372,662
2244639743,15405
2816281503,13799
2841579592,15786
2693634588,13971
1615861916,7046
1615861916,4536
845649379,12234
867725050,2847
2748830000,11236
953041484,16188
2475784093,1093
1531312140,4408
2023685216,14447
2023685216,14450
1113783232,3243
2861920794,3997
2861920794,7304
2861920794,13374
2861920794,17493
2861920794,12561
1696399878,20479
1787298222,15142
833810060,5890
833810060,12800
1737950404,11750
1445449208,2621
1445449208,15516
1690518512,17235
2486243263,16876
1405128722,13363
1405128722,4489
1405128722,9193
1641060192,18311
1875907303,10329
2258065349,7426
2258065349,5881
1432350377,4752
1581544912,7639
2872388574,9062
850211631,15469
2753496893,18283
1670446552,3783
2714919690,6544
2189047759,13533
1706860258,12221
2462951834,3712
1633818681,19735
961867822,21111
2367909941,987
1886713059,3792
2470303040,8421
2125559748,10908
2857866932,20147
2776179007,7838
1142821003,8492
1702170038,6542
2794125491,20944
2295026391,8820
2312350741,4038
2052155217,6593
2313967275,18140
1918253504,18107
1170224404,10140
868299798,8449
2847088312,20863
1207066355,15119
1895710559,2246
1413183783,2529
1936385642,8716
2474421353,15243
2171151290,13736
2307991931,10428
2739993648,15534
2382838579,16194
1143027878,14835
2339845218,3647
1672840703,7499
1497241675,10114
2654454332,3470
2442891967,6713
2258680230,7685
2023921566,11142
2023921566,1151
1077601994,14246
2140845122,19475
2144833489,72
1479565481,9178
1521693849,13012
2757670450,13770
2631501803,2080
1575204729,19989
2450553775,20300
1533360318,13171
699447564,10754
2741186999,9630
1103102103,10599
1387782797,6175
2580789002,7010
1782443821,1576
1647971478,5758
778504274,2397
2447844805,10056
2852721592,1634
1155346311,8789
914488393,2656
2666614896,18935
1821180645,3156
1821180645,16164
2373424215,9639
1633841029,19438
2199336168,482
2662537691,10683
2630099857,8841
1478179011,4296
2537606857,2844
2569151904,17795
762362129,1659
2582544186,6989
833910131,8908
2780874654,11993
922292364,20825
1603932019,2229
2817026406,17036
772526148,16899
2882321201,16104
1263663627,14465
2883307202,13
951623413,17783
1339261963,2242
1760167327,18116
1855578228,9608
2332039964,8963
2019479241,5949
1205232532,5579
1327664071,20829
1669608283,7559
2782017528,4566
760214754,16695
944554435,13915
1129604309,2412
768456857,12958
1980811917,17026
1840524289,19770
1867844114,18934
2827258311,17458
2827258311,19703
2827258311,3118
2827258311,13705
1193708417,3148
2802069523,15766
1731868845,18282
1961097853,4056
1435809916,3770
1195341268,7952
2535570911,15616
2535570911,16672
2535570911,16703
2535570911,16594
2214877898,18113
2214877898,13467
1740570134,11178
1513569739,17233
702801193,14495
2621472423,1565
1180828002,14288
2692220056,13943
1617969092,12696
2310046801,13622
1960954295,3586
1960954295,17968
2298718124,20251
2832668992,12488
1251980696,976
1251980696,6668
2496702141,12101
1293205814,12882
1998381860,12220
1710263647,8917
2109186285,18908
1673053282,904
1795549994,8919
2809036983,17459
1108975079,7757
1108975079,12520
1216529405,1844
1404980577,9423
1404980577,7839
1404980577,21078
1403638044,19356
2116051094,5343
958629001,14246
971830493,20265
1340801132,7962
903191377,10084
771109129,18676
1460620514,15045
1346247957,15565
2365818068,11074
2683635268,13202
2683635268,14141
951555914,19449
721357320,15481
721357320,3553
721357320,8191
721357320,5773
721357320,3446
721357320,3078
721357320,1649
721357320,17842
721357320,9688
721357320,6686
1438127940,17995
2675032032,18151
1173841541,16314
1784121616,7593
2640927809,9104
2279547189,15950
1787474029,2636
2563677167,109
2563677167,108
1764302151,13905
944474551,13904
2537915149,19450
2854734636,20925
702014796,13896
1645904900,17137
2725996133,19534
1416907189,7793
1724866445,14778
1900543467,14821
1643843135,3751
2703762681,17335
1121681349,11133
1564915635,754
2854190379,8052
2854190379,7324
2854190379,20939
2854190379,16373
2854190379,2917
2854190379,10631
2854190379,5881
836951813,7175
2834647264,20625
1855854629,18908
1612495379,1090
1612495379,14324
1612495379,14374
2774200025,12704
1875366670,2732
2404654803,12291
735859200,14753
1211223193,4043
1515563215,14180
1544503244,10222
2441425789,19323
2552648993,4736
913314729,17404
1079194779,13370
901970110,5736
2208959449,10577
1776208154,16586
1253094466,19382
1480875491,13230
1814058440,450
2743160722,414
1084903466,15994
1539814922,5243
2852513757,10528
878080974,2797
2558506356,19836
1788236008,20145
1870619499,13167
2827952773,3269
1906913334,1590
2503461132,5426
1537167917,2843
1744363665,15679
1743336829,14762
1117736350,12832
1331628199,17629
2730659342,9314
2292177469,15150
1331463215,17497
2833019138,1070
2578235107,19417
2788622152,6918
1446405615,20587
865744219,5038
865744219,5064
865744219,14034
865744219,11591
2861011112,14091
1100296309,15883
1623224057,5283
2736873475,12952
2647698357,17358
2647698357,19551
2835540619,5723
700040121,17577
2200198953,17079
1560952827,9797
2773773380,3962
2186612896,11545
1619840732,14868
1805799891,9736
2282247029,6924
2031269146,2761
1207141022,15178
1667552526,3199
2671709286,20275
1711769369,16625
1406551302,2883
1614792101,13694
2765739505,8732
2764843555,18751
1433727014,19428
2851988956,9089
2764027791,1582
1328952777,8939
1134168495,8985
1600820915,16539
1442643873,20617
1751444150,5081
2009206316,3880
2589521297,14383
1654297665,19765
2697666281,5905
1687466615,13006
1355281965,1890
1355281965,13174
2846163625,5001
2729441462,15917
2475166181,7493
873788004,13992
873788004,5246
1331251635,17078
1831068043,13493
1913905946,1358
2630507463,19811
969757293,7019
1571355156,8086
2126418273,434
1547558600,4322
1324772930,4608
1697663288,6528
1273652503,11547
1863967449,17718
788206932,16792
2228097204,19398
1601834124,212
843906605,12832
1810187017,13475
1810187017,10799
699982335,8985
710983835,6868
1451042896,17291
2396183306,2373
2799798640,15547
1361046873,15070
1900010492,4760
2834857328,1938
954654560,10327
1561987689,13427
917018735,7328
2203897777,371
2877503144,2513
2185875121,4778
1500955014,20744
2665495158,12668
1337421815,16776
2454576296,9491
1567796680,177
2424453541,17549
1970546626,12949
919685089,5668
1569596069,11023
750492031,11036
1639650882,8232
2879558755,9798
848606844,1420
2864745996,17646
2612140870,16392
1260734092,3671
699912000,14275
2586871324,3440
1318339125,12485
772977721,6080
2796536017,10127
1970825792,20044
2802536903,4828
1310675616,16528
1847797578,10882
1530071877,3000
1236767339,11881
2247037361,4559
2883598744,1503
2829538635,16742
1664421428,16988
2863065818,18532
1359343480,3150
1442484284,1952
1553333312,6902
2469927141,9081
1499356325,1653
2751298803,8042
2159678046,20000
2469253637,19397
1206633797,18170
1914648465,4735
1086421216,15540
1630176686,3365
2377248151,7812
901535854,16212
2874038919,12150
2831031343,5707
2831031343,4221
2831031343,1936
1568198217,4736
2062569182,9229
1691931721,3652
1691931721,6645
948405193,16612
1776499594,8961
1363821351,8330
1192723153,12839
1192723153,893
1192723153,13227
1907064413,9136
1182320810,3245
2840100718,20932
2794055202,18096
2070438061,21003
870841023,15980
2800168998,7854
2846866596,16832
1697773251,5331
729188083,191
930437905,14246
1356704340,10352
2096901089,8085
1914926014,4227
1633866163,19735
723605375,6109
2405003310,18739
1885313906,12351
1827325727,11111
2813588007,20354
1451326222,1739
2845000076,3815
2499756950,13383
2499756950,14074
2753540205,5128
941591042,8501
1595182539,5472
2523120294,10072
2321936423,11281
2852450772,8368
1693529435,1244
1532785907,14657
2381827557,19632
2015117480,5576
2230632884,1470
2013110037,17874
907125769,11506
2823984685,14375
2369843365,4200
2349090506,9951
2847955723,16530
948269962,1187
1509208016,16164
2027009065,9276
2248434289,9940
774017143,14011
2210929863,6566
1102594913,8017
2269536770,8883
1928303570,14500
1928303570,5276
835419518,4288
2023796257,7791
788531243,2512
2518202541,20640
1235913596,11565
2592570653,11414
2106606015,620
2866226020,6575
